Accession,Clade,genome_count,total_genomes,freq
VFG015152(gb|WP_003087729),2,2562,2839,0.9024304332511448
VFG015154(gb|WP_003140037),1,8140,8740,0.931350114416476
VFG015154(gb|WP_003140037),2,2581,2839,0.9091229306093696
VFG015158(gb|WP_003120330),1,8143,8740,0.9316933638443936
VFG015158(gb|WP_003120330),2,2580,2839,0.908770693906305
VFG015160(gb|WP_003120329),1,8195,8740,0.9376430205949656
VFG015160(gb|WP_003120329),2,2599,2839,0.9154631912645298
VFG015162(gb|WP_003087734),1,8186,8740,0.9366132723112128
VFG015162(gb|WP_003087734),2,2594,2839,0.9137020077492075
VFG015164(gb|WP_003087735),1,8190,8740,0.937070938215103
VFG015164(gb|WP_003087735),2,2594,2839,0.9137020077492075
VFG015165(gb|WP_003134060),1,198,8740,0.02265446224256293
VFG015165(gb|WP_003134060),2,2670,2839,0.9404719971821064
VFG015168(gb|WP_003136948),1,8692,8740,0.994508009153318
VFG015168(gb|WP_003136948),2,2838,2839,0.9996477632969355
VFG015170(gb|WP_011666674),1,8487,8740,0.9710526315789474
VFG015170(gb|WP_011666674),2,2421,2839,0.852765058119056
VFG015260(gb|WP_162885235),1,1,8740,1.1441647597254005e-4
VFG015260(gb|WP_162885235),2,143,2839,0.05036984853821768
VFG015261(gb|WP_004656243),1,1,8740,1.1441647597254005e-4
VFG015261(gb|WP_004656243),2,143,2839,0.05036984853821768
VFG015365(gb|WP_011979122),1,8705,8740,0.9959954233409611
VFG015365(gb|WP_011979122),2,2838,2839,0.9996477632969355
VFG015366(gb|WP_003083632),1,8705,8740,0.9959954233409611
VFG015366(gb|WP_003083632),2,2838,2839,0.9996477632969355
VFG015372(gb|WP_011979123),1,8697,8740,0.9950800915331808
VFG015372(gb|WP_011979123),2,2838,2839,0.9996477632969355
VFG015373(gb|WP_003136958),1,8703,8740,0.995766590389016
VFG015373(gb|WP_003136958),2,2838,2839,0.9996477632969355
VFG015379(gb|WP_011979124),1,8220,8740,0.9405034324942791
VFG015379(gb|WP_011979124),2,2599,2839,0.9154631912645298
VFG015380(gb|WP_003136959),1,8220,8740,0.9405034324942791
VFG015380(gb|WP_003136959),2,2599,2839,0.9154631912645298
VFG015383(gb|WP_011064245),1,16,8740,0.0018306636155606408
VFG015383(gb|WP_011064245),2,1,2839,3.522367030644593e-4
VFG015386(gb|WP_011979125),1,8710,8740,0.9965675057208238
VFG015386(gb|WP_011979125),2,2838,2839,0.9996477632969355
VFG015387(gb|WP_003136961),1,8710,8740,0.9965675057208238
VFG015387(gb|WP_003136961),2,2838,2839,0.9996477632969355
VFG015393(gb|WP_003157819),1,8225,8740,0.9410755148741419
VFG015393(gb|WP_003157819),2,2598,2839,0.9151109545614653
VFG015394(gb|WP_003083639),1,8229,8740,0.941533180778032
VFG015394(gb|WP_003083639),2,2600,2839,0.9158154279675942
VFG015398(gb|WP_011979126),1,8210,8740,0.9393592677345538
VFG015398(gb|WP_011979126),2,2591,2839,0.9126452976400141
VFG015399(gb|WP_003083642),1,8228,8740,0.9414187643020595
VFG015399(gb|WP_003083642),2,2599,2839,0.9154631912645298
VFG015403(gb|WP_011979127),1,8712,8740,0.9967963386727688
VFG015403(gb|WP_011979127),2,2838,2839,0.9996477632969355
VFG015404(gb|WP_003111851),1,8712,8740,0.9967963386727688
VFG015404(gb|WP_003111851),2,2838,2839,0.9996477632969355
VFG015412(gb|WP_011979128),1,8705,8740,0.9959954233409611
VFG015412(gb|WP_011979128),2,2838,2839,0.9996477632969355
VFG015413(gb|WP_003115051),1,8712,8740,0.9967963386727688
VFG015413(gb|WP_003115051),2,2838,2839,0.9996477632969355
VFG015417(gb|WP_011979129),1,8708,8740,0.9963386727688787
VFG015417(gb|WP_011979129),2,2838,2839,0.9996477632969355
VFG015418(gb|WP_003115052),1,8708,8740,0.9963386727688787
VFG015418(gb|WP_003115052),2,2838,2839,0.9996477632969355
VFG015426(gb|WP_011979130),1,8193,8740,0.9374141876430206
VFG015426(gb|WP_011979130),2,2590,2839,0.9122930609369496
VFG015427(gb|WP_003083660),1,8207,8740,0.9390160183066362
VFG015427(gb|WP_003083660),2,2590,2839,0.9122930609369496
VFG015432(gb|WP_011979131),1,2459,8740,0.28135011441647595
VFG015432(gb|WP_011979131),2,533,2839,0.1877421627333568
VFG015433,1,8414,8740,0.9627002288329519
VFG015433,2,2683,2839,0.9450510743219444
VFG015437(gb|WP_011979133),1,16,8740,0.0018306636155606408
VFG015437(gb|WP_011979133),2,3,2839,0.0010567101091933778
VFG015438(gb|WP_003111627),1,8612,8740,0.9853546910755149
VFG015438(gb|WP_003111627),2,2834,2839,0.9982388164846777
VFG015442(gb|WP_011979134),1,8208,8740,0.9391304347826087
VFG015442(gb|WP_011979134),2,2590,2839,0.9122930609369496
VFG015443(gb|WP_003083666),1,8211,8740,0.9394736842105263
VFG015443(gb|WP_003083666),2,2590,2839,0.9122930609369496
VFG015447(gb|WP_003151425),1,8712,8740,0.9967963386727688
VFG015447(gb|WP_003151425),2,2838,2839,0.9996477632969355
VFG015448(gb|WP_003111626),1,8712,8740,0.9967963386727688
VFG015448(gb|WP_003111626),2,2838,2839,0.9996477632969355
VFG015449(gb|WP_011064256),1,1,8740,1.1441647597254005e-4
VFG015452(gb|WP_003151423),1,8208,8740,0.9391304347826087
VFG015452(gb|WP_003151423),2,2589,2839,0.9119408242338851
VFG015462(gb|WP_011979135),1,14,8740,0.0016018306636155606
VFG015463(gb|WP_003119488),1,8234,8740,0.9421052631578948
VFG015463(gb|WP_003119488),2,2603,2839,0.9168721380767876
VFG015466(gb|WP_003151421),1,8206,8740,0.9389016018306636
VFG015466(gb|WP_003151421),2,2589,2839,0.9119408242338851
VFG015467(gb|WP_003111625),1,8211,8740,0.9394736842105263
VFG015467(gb|WP_003111625),2,2589,2839,0.9119408242338851
VFG015473(gb|WP_011979136),1,8728,8740,0.9986270022883296
VFG015473(gb|WP_011979136),2,2837,2839,0.9992955265938711
VFG015474(gb|WP_003083676),1,8728,8740,0.9986270022883296
VFG015474(gb|WP_003083676),2,2837,2839,0.9992955265938711
VFG015482(gb|WP_011979137),1,8290,8740,0.948512585812357
VFG015482(gb|WP_011979137),2,2618,2839,0.9221556886227545
VFG015483(gb|WP_003104969),1,8728,8740,0.9986270022883296
VFG015483(gb|WP_003104969),2,2835,2839,0.9985910531877422
VFG015491(gb|WP_011979138),1,8728,8740,0.9986270022883296
VFG015491(gb|WP_011979138),2,2837,2839,0.9992955265938711
VFG015492(gb|WP_003136970),1,8728,8740,0.9986270022883296
VFG015492(gb|WP_003136970),2,2837,2839,0.9992955265938711
VFG015498(gb|WP_012018669),1,1,8740,1.1441647597254005e-4
VFG015500(gb|WP_079262221),1,8689,8740,0.9941647597254004
VFG015500(gb|WP_079262221),2,2819,2839,0.9929552659387109
VFG015501(gb|WP_011666527),1,8692,8740,0.994508009153318
VFG015501(gb|WP_011666527),2,2820,2839,0.9933075026417753
VFG015503(gb|NP_252899),1,8230,8740,0.9416475972540046
VFG015503(gb|NP_252899),2,2596,2839,0.9144064811553364
VFG015504(gb|WP_041025452),1,250,8740,0.028604118993135013
VFG015504(gb|WP_041025452),2,29,2839,0.010214864388869321
VFG015505(gb|WP_003137497),1,8229,8740,0.941533180778032
VFG015505(gb|WP_003137497),2,2596,2839,0.9144064811553364
VFG015506(gb|NP_252900),1,7662,8740,0.8766590389016018
VFG015506(gb|NP_252900),2,2471,2839,0.870376893272279
VFG015508(gb|WP_003123955),1,7652,8740,0.8755148741418765
VFG015508(gb|WP_003123955),2,2467,2839,0.8689679464600212
VFG015509(gb|NP_252901),1,8065,8740,0.9227688787185355
VFG015509(gb|NP_252901),2,2792,2839,0.9834448749559704
VFG015510(gb|WP_012074248),1,8063,8740,0.9225400457665904
VFG015510(gb|WP_012074248),2,2792,2839,0.9834448749559704
VFG015511(gb|WP_011666542),1,8065,8740,0.9227688787185355
VFG015511(gb|WP_011666542),2,2792,2839,0.9834448749559704
VFG015512(gb|NP_252902),1,7679,8740,0.8786041189931351
VFG015512(gb|NP_252902),2,2430,2839,0.8559351884466362
VFG015513(gb|WP_003157855),1,7425,8740,0.8495423340961098
VFG015513(gb|WP_003157855),2,2337,2839,0.8231771750616415
VFG015514(gb|WP_003093625),1,7679,8740,0.8786041189931351
VFG015514(gb|WP_003093625),2,2430,2839,0.8559351884466362
VFG015515(gb|NP_252903),1,8675,8740,0.9925629290617849
VFG015515(gb|NP_252903),2,2811,2839,0.9901373723141952
VFG015516(gb|WP_012074247),1,8641,8740,0.9886727688787186
VFG015516(gb|WP_012074247),2,2787,2839,0.9816836914406482
VFG015517(gb|WP_003137488),1,8675,8740,0.9925629290617849
VFG015517(gb|WP_003137488),2,2811,2839,0.9901373723141952
VFG015518(gb|NP_252904),1,7666,8740,0.877116704805492
VFG015518(gb|NP_252904),2,2453,2839,0.8640366326171187
VFG015519(gb|WP_012074246),1,7665,8740,0.8770022883295194
VFG015519(gb|WP_012074246),2,2453,2839,0.8640366326171187
VFG015520(gb|WP_003093628),1,7666,8740,0.877116704805492
VFG015520(gb|WP_003093628),2,2453,2839,0.8640366326171187
VFG015521(gb|NP_252906),1,7410,8740,0.8478260869565217
VFG015521(gb|NP_252906),2,2308,2839,0.8129623106727721
VFG015522(gb|WP_012074245),1,6935,8740,0.7934782608695652
VFG015522(gb|WP_012074245),2,2280,2839,0.8030996829869672
VFG015523(gb|WP_003112073),1,7410,8740,0.8478260869565217
VFG015523(gb|WP_003112073),2,2308,2839,0.8129623106727721
VFG015524(gb|NP_250590),1,8235,8740,0.9422196796338673
VFG015524(gb|NP_250590),2,2595,2839,0.9140542444522719
VFG015525(gb|WP_003154207),1,7262,8740,0.8308924485125858
VFG015525(gb|WP_003154207),2,2349,2839,0.8274040154984149
VFG015526(gb|WP_009877875),1,8233,8740,0.9419908466819222
VFG015526(gb|WP_009877875),2,2595,2839,0.9140542444522719
VFG015527(gb|NP_250591),1,7459,8740,0.8534324942791762
VFG015527(gb|NP_250591),2,2405,2839,0.8471292708700247
VFG015528(gb|WP_012076100),1,7076,8740,0.8096109839816934
VFG015528(gb|WP_012076100),2,2313,2839,0.8147234941880944
VFG015529(gb|WP_003115119),1,7459,8740,0.8534324942791762
VFG015529(gb|WP_003115119),2,2405,2839,0.8471292708700247
VFG015530(gb|NP_250592),1,8065,8740,0.9227688787185355
VFG015530(gb|NP_250592),2,2792,2839,0.9834448749559704
VFG015531(gb|WP_012074248),1,8063,8740,0.9225400457665904
VFG015531(gb|WP_012074248),2,2792,2839,0.9834448749559704
VFG015532(gb|WP_011666699),1,8065,8740,0.9227688787185355
VFG015532(gb|WP_011666699),2,2792,2839,0.9834448749559704
VFG015534(gb|WP_003157855),1,7556,8740,0.8645308924485126
VFG015534(gb|WP_003157855),2,2396,2839,0.8439591405424445
VFG015535(gb|WP_011666698),1,7679,8740,0.8786041189931351
VFG015535(gb|WP_011666698),2,2430,2839,0.8559351884466362
VFG015537(gb|WP_012074247),1,8645,8740,0.9891304347826086
VFG015537(gb|WP_012074247),2,2806,2839,0.9883761887988728
VFG015538(gb|WP_011666697),1,8675,8740,0.9925629290617849
VFG015538(gb|WP_011666697),2,2811,2839,0.9901373723141952
VFG015540(gb|WP_012074246),1,7665,8740,0.8770022883295194
VFG015540(gb|WP_012074246),2,2453,2839,0.8640366326171187
VFG015542(gb|NP_252905),1,7410,8740,0.8478260869565217
VFG015542(gb|NP_252905),2,2308,2839,0.8129623106727721
VFG015544(gb|WP_093945134),1,7410,8740,0.8478260869565217
VFG015544(gb|WP_093945134),2,2308,2839,0.8129623106727721
VFG015547(gb|WP_003093617),1,8604,8740,0.9844393592677345
VFG015547(gb|WP_003093617),2,2822,2839,0.9940119760479041
VFG015549(gb|WP_012074243),1,8716,8740,0.997254004576659
VFG015549(gb|WP_012074243),2,2833,2839,0.9978865797816132
VFG015550(gb|WP_003093633),1,8718,8740,0.9974828375286041
VFG015550(gb|WP_003093633),2,2833,2839,0.9978865797816132
VFG015551(gb|NP_248741),1,8652,8740,0.9899313501144165
VFG015551(gb|NP_248741),2,2838,2839,0.9996477632969355
VFG015552(gb|WP_003111526),1,8652,8740,0.9899313501144165
VFG015552(gb|WP_003111526),2,2838,2839,0.9996477632969355
VFG015554(gb|WP_012076121),2,1,2839,3.522367030644593e-4
VFG015555(gb|WP_003139897),1,8736,8740,0.9995423340961098
VFG015555(gb|WP_003139897),2,2836,2839,0.9989432898908066
VFG015557(gb|WP_012074626),1,1,8740,1.1441647597254005e-4
VFG015557(gb|WP_012074626),2,1,2839,3.522367030644593e-4
VFG015558(gb|WP_003092588),1,8739,8740,0.9998855835240275
VFG015558(gb|WP_003092588),2,2836,2839,0.9989432898908066
VFG015560(gb|WP_012076619),1,1,8740,1.1441647597254005e-4
VFG015560(gb|WP_012076619),2,6,2839,0.0021134202183867557
VFG015561(gb|WP_003086731),1,8729,8740,0.9987414187643021
VFG015561(gb|WP_003086731),2,2837,2839,0.9992955265938711
VFG015599(gb|NP_064725),1,8251,8740,0.9440503432494279
VFG015599(gb|NP_064725),2,2604,2839,0.9172243747798521
VFG015600(gb|WP_003150817),1,8226,8740,0.9411899313501144
VFG015600(gb|WP_003150817),2,2600,2839,0.9158154279675942
VFG015601(gb|WP_003100265),1,8251,8740,0.9440503432494279
VFG015601(gb|WP_003100265),2,2603,2839,0.9168721380767876
VFG015677(gb|WP_012315528),1,1,8740,1.1441647597254005e-4
VFG015685(gb|WP_012315524),1,1,8740,1.1441647597254005e-4
VFG015712(gb|WP_012273494),1,1,8740,1.1441647597254005e-4
VFG015717(gb|WP_011534890),1,1,8740,1.1441647597254005e-4
VFG015737(gb|WP_012312817),1,1,8740,1.1441647597254005e-4
VFG015753(gb|WP_012312809),2,1,2839,3.522367030644593e-4
VFG015758(gb|WP_041166587),1,1,8740,1.1441647597254005e-4
VFG015782(gb|WP_012270935),1,22,8740,0.002517162471395881
VFG015782(gb|WP_012270935),2,8,2839,0.0028178936245156746
VFG015819(gb|WP_012315373),1,3,8740,3.4324942791762013e-4
VFG015822(gb|WP_190273339),1,1,8740,1.1441647597254005e-4
VFG015822(gb|WP_190273339),2,1,2839,3.522367030644593e-4
VFG015826(gb|WP_012273396),1,8046,8740,0.9205949656750572
VFG015826(gb|WP_012273396),2,2582,2839,0.9094751673124339
VFG015827(gb|WP_012315395),1,23,8740,0.002631578947368421
VFG015827(gb|WP_012315395),2,57,2839,0.020077492074674182
VFG015846(gb|NP_252864),1,8712,8740,0.9967963386727688
VFG015846(gb|NP_252864),2,2836,2839,0.9989432898908066
VFG015847(gb|WP_012074275),1,51,8740,0.005835240274599542
VFG015847(gb|WP_012074275),2,2,2839,7.044734061289186e-4
VFG015848(gb|WP_003110541),1,8712,8740,0.9967963386727688
VFG015848(gb|WP_003110541),2,2836,2839,0.9989432898908066
VFG015850(gb|WP_012076980),1,8737,8740,0.9996567505720824
VFG015850(gb|WP_012076980),2,2771,2839,0.9760479041916168
VFG015851(gb|WP_003140852),1,8739,8740,0.9998855835240275
VFG015851(gb|WP_003140852),2,2839,2839,1
VFG015852(gb|NP_252009),1,8740,8740,1
VFG015852(gb|NP_252009),2,2839,2839,1
VFG015853(gb|WP_012074913),1,8740,8740,1
VFG015853(gb|WP_012074913),2,2839,2839,1
VFG015854(gb|WP_003138281),1,8740,8740,1
VFG015854(gb|WP_003138281),2,2839,2839,1
VFG015856(gb|NP_248716),1,8438,8740,0.9654462242562929
VFG015856(gb|NP_248716),2,2624,2839,0.9242691088411412
VFG015857(gb|WP_011979056),1,8253,8740,0.944279176201373
VFG015857(gb|WP_011979056),2,2606,2839,0.917928848185981
VFG015858(gb|WP_003097316),1,8296,8740,0.94919908466819225
VFG015858(gb|WP_003097316),2,2714,2839,0.9559704121169426
VFG015859(gb|NP_252177),1,1318,8740,0.15080091533180778
VFG015859(gb|NP_252177),2,2439,2839,0.8591053187742163
VFG015860(gb|WP_003138138),1,1317,8740,0.15068649885583524
VFG015860(gb|WP_003138138),2,2439,2839,0.8591053187742163
VFG015862(gb|WP_003140553),1,8588,8740,0.9826086956521739
VFG015862(gb|WP_003140553),2,2766,2839,0.9742867206762945
VFG015904(gb|WP_164920479),1,3186,8740,0.3645308924485126
VFG015904(gb|WP_164920479),2,1417,2839,0.49911940824233886
VFG015905(gb|WP_164920559),1,2670,8740,0.30549199084668194
VFG015905(gb|WP_164920559),2,935,2839,0.32934131736526945
VFG015906(gb|WP_011267825),1,5202,8740,0.5951945080091533
VFG015906(gb|WP_011267825),2,1114,2839,0.3923916872138077
VFG015908(gb|WP_164920478),1,89,8740,0.010183066361556064
VFG015908(gb|WP_164920478),2,12,2839,0.004226840436773511
VFG015914(gb|NP_250883),1,8025,8740,0.9181922196796338
VFG015914(gb|NP_250883),2,2520,2839,0.8876364917224375
VFG015915(gb|WP_012075862),1,2,8740,2.288329519450801e-4
VFG015915(gb|WP_012075862),2,2,2839,7.044734061289186e-4
VFG015916(gb|WP_003089025),1,8024,8740,0.9180778032036613
VFG015916(gb|WP_003089025),2,2521,2839,0.8879887284255019
VFG015920(gb|NP_250884),1,8555,8740,0.9788329519450801
VFG015920(gb|NP_250884),2,2777,2839,0.9781613244100035
VFG015921(gb|WP_012075861),2,1,2839,3.522367030644593e-4
VFG015922(gb|WP_009315733),1,8555,8740,0.9788329519450801
VFG015922(gb|WP_009315733),2,2777,2839,0.9781613244100035
VFG015926(gb|NP_250885),1,8554,8740,0.9787185354691076
VFG015926(gb|NP_250885),2,2776,2839,0.9778090877069391
VFG015927(gb|WP_012075860),2,1,2839,3.522367030644593e-4
VFG015928(gb|WP_011666673),1,8554,8740,0.9787185354691076
VFG015928(gb|WP_011666673),2,2776,2839,0.9778090877069391
VFG015950(gb|NP_251075),1,8664,8740,0.991304347826087
VFG015950(gb|NP_251075),2,2821,2839,0.9936597393448398
VFG015951(gb|WP_041025346),1,11,8740,0.0012585812356979405
VFG015951(gb|WP_041025346),2,3,2839,0.0010567101091933778
VFG015952(gb|WP_003139299),1,8664,8740,0.991304347826087
VFG015952(gb|WP_003139299),2,2821,2839,0.9936597393448398
VFG015962(gb|WP_012075675),1,3292,8740,0.37665903890160185
VFG015962(gb|WP_012075675),2,1585,2839,0.558295174357168
VFG015963(gb|WP_003114509),1,5374,8740,0.6148741418764302
VFG015963(gb|WP_003114509),2,1237,2839,0.4357168016907362
VFG015973(gb|NP_251082),1,3051,8740,0.34908466819221967
VFG015973(gb|NP_251082),2,1124,2839,0.39591405424445225
VFG015974(gb|WP_041025344),1,3327,8740,0.3806636155606407
VFG015974(gb|WP_041025344),2,1563,2839,0.5505459668897499
VFG015975(gb|WP_003139293),1,3051,8740,0.34908466819221967
VFG015975(gb|WP_003139293),2,1124,2839,0.39591405424445225
VFG015983(gb|NP_251083),1,3593,8740,0.4110983981693364
VFG015983(gb|NP_251083),2,1884,2839,0.6636139485734414
VFG015984(gb|WP_012075668),1,2961,8740,0.3387871853546911
VFG015984(gb|WP_012075668),2,936,2839,0.3296935540683339
VFG015985(gb|WP_003103610),1,3600,8740,0.41189931350114417
VFG015985(gb|WP_003103610),2,1884,2839,0.6636139485734414
VFG015994(gb|NP_251084),1,6391,8740,0.7312356979405035
VFG015994(gb|NP_251084),2,2680,2839,0.943994364212751
VFG015995(gb|WP_003148549),1,6389,8740,0.7310068649885584
VFG015995(gb|WP_003148549),2,2680,2839,0.943994364212751
VFG015996(gb|WP_003122677),1,6391,8740,0.7312356979405035
VFG015996(gb|WP_003122677),2,2681,2839,0.9443466009158155
VFG016005(gb|NP_251085),1,8181,8740,0.9360411899313501
VFG016005(gb|NP_251085),2,2586,2839,0.9108841141246918
VFG016006(gb|WP_012075667),1,8180,8740,0.9359267734553776
VFG016006(gb|WP_012075667),2,2586,2839,0.9108841141246918
VFG016007(gb|WP_003139292),1,8180,8740,0.9359267734553776
VFG016007(gb|WP_003139292),2,2587,2839,0.9112363508277562
VFG016016(gb|NP_251086),1,2760,8740,0.3157894736842105
VFG016016(gb|NP_251086),2,997,2839,0.3511799929552659
VFG016017(gb|WP_003148547),1,3289,8740,0.3763157894736842
VFG016017(gb|WP_003148547),2,1450,2839,0.510743219443466
VFG016018(gb|WP_003114501),1,2760,8740,0.3157894736842105
VFG016018(gb|WP_003114501),2,997,2839,0.3511799929552659
VFG016021(gb|WP_003148545),1,3442,8740,0.39382151029748286
VFG016021(gb|WP_003148545),2,1592,2839,0.5607608312786192
VFG016022(gb|WP_003103601),1,2946,8740,0.337070938215103
VFG016022(gb|WP_003103601),2,1085,2839,0.38217682282493837
VFG016032(gb|WP_011666646),1,2948,8740,0.33729977116704807
VFG016032(gb|WP_011666646),2,1088,2839,0.38323353293413176
VFG016034(gb|WP_011267346),1,1,8740,1.1441647597254005e-4
VFG016035(gb|WP_011168293),1,1,8740,1.1441647597254005e-4
VFG016036(gb|WP_010954974),1,16,8740,0.0018306636155606408
VFG016036(gb|WP_010954974),2,29,2839,0.010214864388869321
VFG016037(gb|WP_011062375),1,2301,8740,0.26327231121281464
VFG016037(gb|WP_011062375),2,1949,2839,0.6865093342726312
VFG016038(gb|NP_251090),1,2964,8740,0.3391304347826087
VFG016038(gb|NP_251090),2,1087,2839,0.38288129623106726
VFG016039(gb|WP_012075665),1,3291,8740,0.3765446224256293
VFG016039(gb|WP_012075665),2,1451,2839,0.5110954561465305
VFG016040(gb|WP_078463717),1,2964,8740,0.3391304347826087
VFG016040(gb|WP_078463717),2,1087,2839,0.38288129623106726
VFG016041(gb|NP_251092),1,5974,8740,0.6835240274599542
VFG016041(gb|NP_251092),2,2154,2839,0.7587178584008454
VFG016042(gb|WP_161440564),1,5244,8740,0.6
VFG016042(gb|WP_161440564),2,2287,2839,0.8055653399084185
VFG016043(gb|WP_011666644),1,6361,8740,0.7278032036613272
VFG016043(gb|WP_011666644),2,2643,2839,0.930961606199366
VFG016044(gb|WP_011534374),1,8015,8740,0.9170480549199085
VFG016044(gb|WP_011534374),2,2566,2839,0.9038393800634026
VFG016045(gb|WP_011062374),1,7915,8740,0.9056064073226545
VFG016045(gb|WP_011062374),2,2551,2839,0.8985558295174357
VFG016046(gb|NP_251103),1,8673,8740,0.9923340961098398
VFG016046(gb|NP_251103),2,2820,2839,0.9933075026417753
VFG016047(gb|WP_012075653),1,3888,8740,0.4448512585812357
VFG016047(gb|WP_012075653),2,1205,2839,0.42444522719267347
VFG016048(gb|WP_003089638),1,8673,8740,0.9923340961098398
VFG016048(gb|WP_003089638),2,2821,2839,0.9936597393448398
VFG016058(gb|NP_251114),1,8739,8740,0.9998855835240275
VFG016058(gb|NP_251114),2,2839,2839,1
VFG016059(gb|WP_012075639),1,8690,8740,0.994279176201373
VFG016059(gb|WP_012075639),2,2832,2839,0.9975343430785488
VFG016060(gb|WP_003139218),1,8739,8740,0.9998855835240275
VFG016060(gb|WP_003139218),2,2839,2839,1
VFG016062(gb|WP_165446461),1,1344,8740,0.15377574370709382
VFG016062(gb|WP_165446461),2,241,2839,0.08488904543853469
VFG016066(gb|WP_011533065),1,8094,8740,0.9260869565217391
VFG016066(gb|WP_011533065),2,2383,2839,0.8393800634026065
VFG016067(gb|WP_011062464),1,5253,8740,0.6010297482837529
VFG016067(gb|WP_011062464),2,1020,2839,0.3592814371257485
VFG016069(gb|NP_251115),1,8198,8740,0.9379862700228833
VFG016069(gb|NP_251115),2,2582,2839,0.9094751673124339
VFG016070(gb|WP_012075638),2,1,2839,3.522367030644593e-4
VFG016071(gb|WP_003139216),1,8197,8740,0.9378718535469107
VFG016071(gb|WP_003139216),2,2581,2839,0.9091229306093696
VFG016072(gb|WP_044390135),1,2,8740,2.288329519450801e-4
VFG016073(gb|WP_011267336),1,2,8740,2.288329519450801e-4
VFG016076(gb|WP_003156700),1,6475,8740,0.7408466819221968
