Condition,Gene_file,Gene_mean_dnds,N_pairwise_values
Clade B vs. A reference,VFG020095.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.12806267183644696,2837
Clade B vs. A reference,VFG020096.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.028395944992947814,2836
Clade B vs. A reference,VFG040875.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.1554239928698752,2805
Clade B vs. A reference,VFG040877.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.07765935506732814,2822
Clade B vs. A reference,VFG040878.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.019489900779588946,2822
Clade B vs. A reference,VFG040879.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.1045966323998582,2821
Clade B vs. A reference,VFG041011.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.071004414447282,2741
Clade B vs. A reference,VFG041012.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.5100799631506219,2171
Clade B vs. A reference,VFG041014.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.11837129270870025,2839
Clade B vs. A reference,VFG041016.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.0012238548273431995,2838
Clade B vs. A reference,VFG041018.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.010987072912997534,2839
Clade B vs. A reference,VFG041019.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.010899665800222797,2693
Clade B vs. A reference,VFG041020.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.19156262768580484,2839
Clade B vs. A reference,VFG041021.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.031030398027474464,2839
Clade B vs. A reference,VFG041023.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.19044515674533288,2839
Clade B vs. A reference,VFG041025.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.05740619936597394,2839
Clade B vs. A reference,VFG041027.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.047787037689327225,2839
Clade B vs. A reference,VFG041031.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.06318236344162799,2801
Clade B vs. A reference,VFG041032.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.0801083515681984,2742
Clade B vs. A reference,VFG041033.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.12911119429590015,2805
Clade B vs. A reference,VFG041035.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.08444775481111903,2806
Clade B vs. A reference,VFG041038.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.04293813257305774,2806
Clade B vs. A reference,VFG041041.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.05612664051355207,2804
Clade B vs. A reference,VFG041042.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.057808706647398844,2768
Clade B vs. A reference,VFG041043.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.07422992907801418,2820
Clade B vs. A reference,VFG041047.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.027362269606071556,2767
Clade B vs. A reference,VFG042297.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.009590454385346952,2839
Clade B vs. A reference,VFG042695.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.3948630698005698,2808
Clade B vs. A reference,VFG042696.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.31625437189767086,2619
Clade B vs. A reference,VFG042698.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.19100984555984554,2072
Clade B vs. A reference,VFG042699.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.11773360338147235,2839
Clade B vs. A reference,VFG042701.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.21261850407656857,2821
Clade B vs. A reference,VFG042706.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.1842294721927028,2823
Clade B vs. A reference,VFG042735.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.04562181113460183,2838
Clade B vs. A reference,VFG042736.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.01858883409651286,2839
Clade B vs. A reference,VFG042738.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.003210672772102853,2839
Clade B vs. A reference,VFG042740.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.10032684989429178,2838
Clade B vs. A reference,VFG042744.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.15555356135401974,2836
Clade B vs. A reference,VFG042749.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.1808823093220339,2832
Clade B vs. A reference,VFG042750.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.014365444287729194,2836
Clade B vs. A reference,VFG042751.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.03097916666666667,2832
Clade B vs. A reference,VFG043014.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.08838471878316237,2827
Clade B vs. A reference,VFG043015.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.12117629996462681,2827
Clade B vs. A reference,VFG043480.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.11362996645546034,2683
Clade B vs. A reference,VFG043648.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.007287668320340184,2822
Clade B vs. A reference,VFG043810.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.25660447813822285,2836
Clade B vs. A reference,VFG044081.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.03842888410477216,2787
Clade B vs. A reference,VFG044089.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.05435860366713681,2836
Clade B vs. A reference,VFG044090.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.3088518322762509,2838
Clade B vs. A reference,VFG044091.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.12854133192389006,2838
Clade B vs. A reference,VFG044093.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.07160148043708142,2837
Clade B vs. A reference,VFG044096.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.05614168725732439,2833
Clade B vs. A reference,VFG044097.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.16782814265536725,2832
Clade B vs. A reference,VFG044101.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.0032389724770642203,2725
Clade B vs. A reference,VFG044103.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.11451063754843255,2839
Clade B vs. A reference,VFG044104.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.015007057163020466,2834
Clade B vs. A reference,VFG044448.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.103997816132441,2839
Clade B vs. A reference,VFG050297.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.15080996925779533,2277
Clade B vs. A reference,VFG050300.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.0149299365303244,2836
Clade B vs. A reference,VFG051484.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.1387724417784051,2834
Clade B vs. A reference,VFG051485.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.12053496769289243,2631
Clade B vs. A reference,VFG051487.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.22942997771173848,2692
Clade B vs. A reference,VFG051488.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.21005586474110605,2839
Clade B vs. A reference,VFG051489.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.5032413170951736,2217
Clade B vs. A reference,VFG051491.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.24867603092783508,2716
Clade B vs. A reference,VFG051504.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.11837129270870025,2839
Clade B vs. A reference,VFG051507.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.11837129270870025,2839
Clade B vs. A reference,VFG051519.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.0012238548273431995,2838
Clade B vs. A reference,VFG051522.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.0012238548273431995,2838
Clade B vs. A reference,VFG051535.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.011907396970764351,2839
Clade B vs. A reference,VFG051538.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.011907396970764351,2839
Clade B vs. A reference,VFG051543.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.01068760653409091,2816
Clade B vs. A reference,VFG051546.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.01071966512290702,2807
Clade B vs. A reference,VFG051551.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.19156262768580484,2839
Clade B vs. A reference,VFG051554.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.19156262768580484,2839
Clade B vs. A reference,VFG051567.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.05740619936597394,2839
Clade B vs. A reference,VFG051568.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.05740619936597394,2839
Clade B vs. A reference,VFG051570.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.05740619936597394,2839
Clade B vs. A reference,VFG051583.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.047787037689327225,2839
Clade B vs. A reference,VFG051584.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.04778510038746037,2839
Clade B vs. A reference,VFG051586.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.04778510038746037,2839
Clade B vs. A reference,VFG051593.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.30748230798624376,2617
Clade B vs. A reference,VFG051596.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.17860749116607774,2830
Clade B vs. A reference,VFG051601.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.08010827862873815,2742
Clade B vs. A reference,VFG051602.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.0801083515681984,2742
Clade B vs. A reference,VFG051604.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.0801083515681984,2742
Clade B vs. A reference,VFG051606.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.12911119429590015,2805
Clade B vs. A reference,VFG051607.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.12911247771836007,2805
Clade B vs. A reference,VFG051609.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.13037197860962565,2805
Clade B vs. A reference,VFG051616.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.08444775481111903,2806
Clade B vs. A reference,VFG051617.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.08444775481111903,2806
Clade B vs. A reference,VFG051619.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.08444212401995722,2806
Clade B vs. A reference,VFG051626.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.04293813257305774,2806
Clade B vs. A reference,VFG051627.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.04293813257305774,2806
Clade B vs. A reference,VFG051629.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.04293813257305774,2806
Clade B vs. A reference,VFG051641.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.05612250356633381,2804
Clade B vs. A reference,VFG051642.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.05612250356633381,2804
Clade B vs. A reference,VFG051644.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.05612250356633381,2804
Clade B vs. A reference,VFG051646.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.05783789245759653,2771
Clade B vs. A reference,VFG051647.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.05793487953973391,2781
Clade B vs. A reference,VFG051649.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.05785136298421808,2788
Clade B vs. A reference,VFG051651.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.07426560283687943,2820
Clade B vs. A reference,VFG051652.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,1.2192743243243243,2812
Clade B vs. A reference,VFG051654.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.07426560283687943,2820
Clade B vs. A reference,VFG051661.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.18188925678055654,2839
Clade B vs. A reference,VFG051663.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.20273490665727367,2839
Clade B vs. A reference,VFG051818.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.027362269606071556,2767
Clade B vs. A reference,VFG051819.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.027374945770065075,2766
Clade B vs. A reference,VFG051821.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.027362269606071556,2767
Clade B vs. A reference,VFG051830.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.13873662667607622,2834
Clade B vs. A reference,VFG051833.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.13878775582215946,2834
Clade B vs. A reference,VFG051834.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.12054410646387831,2630
Clade B vs. B reference,VFG000115.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.17661679687499998,2304
Clade B vs. B reference,VFG000116.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.03039148321905449,2771
Clade B vs. B reference,VFG000120.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.021380240793201135,2824
Clade B vs. B reference,VFG000122.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.0019861630780091772,2833
Clade B vs. B reference,VFG000123.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.04820685975609756,2624
Clade B vs. B reference,VFG000124.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.008620112715744982,2839
Clade B vs. B reference,VFG000125.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.1037701866181156,2197
Clade B vs. B reference,VFG000126.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.0718640565317036,2618
Clade B vs. B reference,VFG000127.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.09464989399293286,2830
Clade B vs. B reference,VFG000128.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.036319865913902606,2834
Clade B vs. B reference,VFG000129.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.019818385826771655,2540
Clade B vs. B reference,VFG000130.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.08811422351233672,2756
Clade B vs. B reference,VFG000131.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.05441888138138138,2664
Clade B vs. B reference,VFG000133.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.015907862223886186,2671
Clade B vs. B reference,VFG000139.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.2892329090909091,2750
Clade B vs. B reference,VFG000141.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.21801551387260654,2559
Clade B vs. B reference,VFG000142.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.044120980319346456,2693
Clade B vs. B reference,VFG000143.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.006752404207362885,2662
Clade B vs. B reference,VFG000144.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.04331267019667171,2644
Clade B vs. B reference,VFG000145.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.06686291975963238,2829
Clade B vs. B reference,VFG000146.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.012255026833631485,2795
Clade B vs. B reference,VFG000148.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.3368896577380952,2688
Clade B vs. B reference,VFG000155.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.01873769708552317,2093
Clade B vs. B reference,VFG000157.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.09516326253953908,2213
Clade B vs. B reference,VFG000164.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.031188515709642466,2769
Clade B vs. B reference,VFG000165.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.2780592370187213,2831
Clade B vs. B reference,VFG000166.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.4918486621476989,2803
Clade B vs. B reference,VFG000168.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.1709837037037037,2835
Clade B vs. B reference,VFG000171.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.3092010762751521,2137
Clade B vs. B reference,VFG000172.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.027109894291754758,2365
Clade B vs. B reference,VFG000173.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.062312868217054264,2580
Clade B vs. B reference,VFG000175.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.07125103697024346,2218
Clade B vs. B reference,VFG000176.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.015147622585438336,2692
Clade B vs. B reference,VFG000181.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.0257517800493479,2837
Clade B vs. B reference,VFG000182.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.028264998237574907,2837
Clade B vs. B reference,VFG000185.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.03154429409111412,2217
Clade B vs. B reference,VFG000192.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.04145704175513093,2826
Clade B vs. B reference,VFG000198.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.028943935119887167,2836
Clade B vs. B reference,VFG000203.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.061492409381663116,2345
Clade B vs. B reference,VFG000211.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.06933124339556183,2839
Clade B vs. B reference,VFG000212.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.20215105762217359,2742
Clade B vs. B reference,VFG001213.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.05832037562012757,2822
Clade B vs. B reference,VFG001214.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.012701902078196547,2839
Clade B vs. B reference,VFG001222.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.017439099610067354,2821
Clade B vs. B reference,VFG001223.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.00025536419088625765,2787
Clade B vs. B reference,VFG001224.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.0894092318788316,2773
Clade B vs. B reference,VFG001228.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.007683615221987314,2838
Clade B vs. B reference,VFG001230.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.20511584892340276,2833
Clade B vs. B reference,VFG001231.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.21382083186464573,2837
Clade B vs. B reference,VFG001232.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.0038518518518518524,2592
Clade B vs. B reference,VFG001238.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.0029245508982035933,2839
Clade B vs. B reference,VFG001242.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.01663859710962284,2837
Clade B vs. B reference,VFG001243.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.04566043193212494,2593
Clade B vs. B reference,VFG001248.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.014778512396694215,2783
Clade B vs. B reference,VFG001249.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.0248479472693032,2655
Clade B vs. B reference,VFG001251.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.009765851063829786,2820
Clade B vs. B reference,VFG001252.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.0015289640591966173,2838
Clade B vs. B reference,VFG001254.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.018249734136830908,2821
Clade B vs. B reference,VFG001262.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.0026192511480042386,2831
Clade B vs. B reference,VFG001263.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.0071232136509065055,2813
Clade B vs. B reference,VFG001264.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.07305814873417721,2528
Clade B vs. B reference,VFG001266.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.25596795707167497,2609
Clade B vs. B reference,VFG001267.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.32735197393637405,2609
Clade B vs. B reference,VFG001268.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.13626934306569344,2740
Clade B vs. B reference,VFG002057.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.08193051730554522,2687
Clade B vs. B reference,VFG002058.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.0436419401896426,2742
Clade B vs. B reference,VFG002060.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.1943149685068544,2699
Clade B vs. B reference,VFG002063.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.026500317124735728,2838
Clade B vs. B reference,VFG002064.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.1338921171171171,2664
Clade B vs. B reference,VFG002065.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.07326065340909091,2816
Clade B vs. B reference,VFG002067.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.1547600076394194,2618
Clade B vs. B reference,VFG002068.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.07935961538461539,2808
Clade B vs. B reference,VFG002070.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.06767899929527837,2838
Clade B vs. B reference,VFG002074.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.021509869580542827,2837
Clade B vs. B reference,VFG002075.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.010615949269792467,2602
Clade B vs. B reference,VFG002076.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.19751080074487895,2685
Clade B vs. B reference,VFG002077.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.11095425531914895,2820
Clade B vs. B reference,VFG013836.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.017439099610067354,2821
Clade B vs. B reference,VFG013897.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.0002635925925925926,2700
Clade B vs. B reference,VFG013898.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.00025536419088625765,2787
Clade B vs. B reference,VFG013910.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.0893352686620988,2773
Clade B vs. B reference,VFG013911.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.0894092318788316,2773
Clade B vs. B reference,VFG013973.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.20527864454641723,2833
Clade B vs. B reference,VFG013986.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.012701902078196547,2839
Clade B vs. B reference,VFG013996.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.05832037562012757,2822
Clade B vs. B reference,VFG014043.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.007710394644115575,2838
Clade B vs. B reference,VFG014044.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.007683615221987314,2838
Clade B vs. B reference,VFG014062.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.21378054282692985,2837
Clade B vs. B reference,VFG014075.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.0038503663709988437,2593
Clade B vs. B reference,VFG014117.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.10330646425073457,1021
Clade B vs. B reference,VFG014147.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,1.0718363089267804,997
Clade B vs. B reference,VFG014189.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.0029245508982035933,2839
Clade B vs. B reference,VFG014240.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.016360665015917934,2827
Clade B vs. B reference,VFG014241.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.01663859710962284,2837
Clade B vs. B reference,VFG014254.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.04566043193212494,2593
Clade B vs. B reference,VFG014358.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.014778512396694215,2783
Clade B vs. B reference,VFG014369.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.04120508173418621,2814
Clade B vs. B reference,VFG014371.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.04120508173418621,2814
Clade B vs. B reference,VFG014384.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.0248479472693032,2655
Clade B vs. B reference,VFG014409.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.009778085106382981,2820
Clade B vs. B reference,VFG014410.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.009765851063829786,2820
Clade B vs. B reference,VFG014423.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.0015289640591966173,2838
Clade B vs. B reference,VFG014449.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.018249734136830908,2821
Clade B vs. B reference,VFG014473.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.13421555007052188,2836
Clade B vs. B reference,VFG014475.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.13421555007052188,2836
Clade B vs. B reference,VFG014501.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.0019730913173652696,2672
Clade B vs. B reference,VFG014579.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.0026192511480042386,2831
Clade B vs. B reference,VFG014591.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.0071232136509065055,2813
Clade B vs. B reference,VFG014592.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.0071232136509065055,2813
Clade B vs. B reference,VFG014605.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.07305814873417721,2528
Clade B vs. B reference,VFG014681.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.010997465191003213,2801
Clade B vs. B reference,VFG014683.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.010976114081996434,2805
Clade B vs. B reference,VFG014747.nogap.dedup.nt_ali_0v0_G0_groupwise_dnds.csv,0.0017376632545005296,2833
